title,comment,label_id
CCTV로 감시하는 공포게임,다들 새해 복 많이 받으세요! 2019년에는 하는 일 모두 잘 풀리길 바랍니다! 건강도 챙기시구요 댓글 어그로 몇개는 웃기네 노트북이 삼성에서 맥북으로 바뀌었어요 현관에 미세먼지 농도가 올라갔어요 키친에 치킨이 사라졌어요 35 46 현관에 미세먼지 농돜 너나갘 영상전체에 변화요소가 있지만 놀랄 수 있는 부분만 마킹합니다! 14 30 이상한 남자가 카메라를 다소곳한포즈로 쳐다봅니다 16 20 화장실 액자 그림이 섬뜩하게 바뀝니다 17 57 소화기가 갑자기 확 움직입니다 21 25 화면구석에 사람형상이 나타납니다 21 50 화면이 숫자로 도배되며 부저음 TV삐 하는 소리 가 나옵니다 이후 한동안 화면이 계속 뒤틀린듯 흔들립니다 32 26 화면 구석에 귀신 33 57 소화기가 또 팝핀 춥니다 42 05 침실 벽에 커다란 균열이 나타납니다 43 18 거실 우측하단 침입자 44 34 거실 그림이 기분나쁜 마네킹 얼굴 사진으로 바뀝니다 45 01 침실 커다란 사람 그림자가 나타납니다 47 43 변기가 서서히 공중부양 합니다 48 10 침실 뒷쪽 문에서 침입자가 빼꼼 51 13 거실 변태 침입자 또 출연 0 52 편집자 나이스,0
썩은물이 세상에서 가장 무서운 공포게임을 하면 벌어지는 일,역시 나 너무 섹시해...후욱후욱 재밌게 보셨다면 구독 좋아요 알림설정 한번씩 부탁드릴게요! 근데 확실히 편집이 영상 꿀잼으로 잘만든다 원본이상인데 재미가 2 52 마치 벨은 눌렸는데 사람이 없는 상황 7 33 핸드 시뮬레이터 새로운 모드 인트로 뭐냐고,0
공포게임 영재! 15세 외국잼민이가 만든 공포겜 The Designer s Curse,Thanks for playing 8 00 너무 밝은 등잔밑 15살 외국인한테 영어 잘하네는 뭐얔 2 20 풍상화 등장 7 43 문짝뜯어버리네 진짜 잘만들었당 잼민이의 재능 풍형의 입담 무적권 꿀잼,0
공포게임 Visage 비사지,롤은 11월 5일 오후 12시에 올라갔습니다 베고파 5 49 망치를 코에넣어야된다고 버그겜 진짜 5시에 괴물 계속 있네 원딜이 비사지 가서 공포인줄 알았는데 게임이름이네 9 28 여기서부터 표정변화 존나웃기네 진짜,0
숲 속 흉가에서 무슨 일이 벌어진걸까..? 인디 공포게임 페카토르 Peccator,"분위기 제대로 잡은 공포게임이네요!! 고전 쉐이드.,. 마싯어.. 마지막에 끄읕 ! 하시는게 왠지 뚝 배기 한 대 맞고 ..... 허 무 엔딩이 있겠지만... 이 허무함과 크게 다르지 않을 것 같아서 그냥 끝내신 것 같네욬 뭐 인디공포가 다 그렇지만요 해골옆에 저거 연필깎이...................?",0
사라진 딸을 찾아나선 아빠의 처절한 모험 공포게임 운디드 Wounded 1,총 3편짜리 중단편 게임입니다 ! 그야말로 처절한 아빠의 사투!! 재밌게 보시고 구독과 좋아요 부탁드려요! 아 뒤적뒤적 킬링포인트 너무웃걐 갠적으루 물에 잠기는 부분 연출이 굉장히 인상적 다음편도 기대 되네여,0
"게임피플 2019년 1월 후반기 추천 모바일 인디게임 머지 히어로즈, 파우파우러쉬, 용사민박, 스텔라 메이든, 로엠, 디그디그디그, 슈퍼 갓 블레이드 모바일 추천게임",정말 좋은 일 하시네요. 이런 영상이 많아졌으면 좋겠어요 인디 게임에 대한 좋은 정보 잘 얻고 갑니다!! 영상 굳 굳!! 우와 전문 리뷰어 하셔도 될것같은 퀄리티입니다. 굿굿 오우옹 이번설은 소개한 인디게임 파봐야겠네연 갓겜 총 출동이군요!,0
소름 끼치는 일본 괴담 공포게임 사고물건,"일본에서 혼자살다 자살하거나, 고독사하고 오래 방치된 후에 발견된 집들이 꽤 많아서, 만약 전주인이 사망한 집일 경우 다음 세입자에게 그 사실을 반드시 통보해야 하고, 그 이후에 세입자 부터는 통보의 의무가 없다는 관련 법령도 있다고 합니다. 한글지원은 되지만 번역수준이 거의 움직못해급 똥 구글번역 침착하게 읽으시는 거 왤케 웃기죠 수탉님은 언젠가 분명 100만 유튜버 될 거에요... 항상 응원합니다 번역이 제일 무서운데요... 사고물건의 물건 은... 우리나라에서도 집을 볼 때 물건 보러 왔는데요 같이 집이나 건물등을 물건이라고 할 때가 있잖아요. 그 물건이라는 뜻이고 일본에서도 물건이라고 부른답니다 , 계속 보다보니 임대료가 싼 이유는 그 집에 전에 살던 사람이 사고를 당했거나 자살을 했거나 했기 때문에 싼 거네요. 이와같은걸 일본에서 사고물건이라고 해요",0
여자친구한테 공포게임을 시켜봤습니다!!,새벽에 올려서 미안해....편집이 늦게 나와서 흑 그 스토리 보고싶으면 내 공략 영상 봐! 링크 진결하고 있으면서 숨기시는거 같은데...결혼식에는 초대해줘 형 아 맞다 우리 푸딩이들 다들 따뜻한 크리스마스 보내! 메리 크리스마스 이제 여자친구라고 아주 자연스럽게 올리네...? 나는... 솔 .... 쾅 쾅 쾅 13 02 나안할래 개귀엽,0
닌텐도 스위치 게임 추천 TOP5 추천 게임,"스위치없는데 보는 1인 젤다를 플레이해보지 않았던 때로 돌아가 처음부터 젤다를 플레이했던 그 느낌을 느끼고 싶을정도의 진심 개갓겜 젤다.. 크..확실히 게임시장이 커지면서.. 대전 격투는... 아저씨만 하게되는 흥미롭게 잘 봤습니다!! 오!! 졸업선물로 스위치 사고 무슨 게임을 살지 고민하고있었는데 딱 대난투가 나와서 저걸 사야겠군요 대난투 참전게임 슈퍼마리오시리즈 마리오,루이지,피치,데이지,쿠파,닥터마리오,로젤리나 치코,쿠파주니어,뻐끔플라워 동키콩 시리즈 동키콩,디디콩,킹크루루 젤다의전설 시리즈 링크,시크,젤다,소년 링크,가논돌프,툰링크 매트로이드 시리즈 사무스,다크 사무스,제로 슈트 사무스,리들리 요시 시리즈 요시 별의커비 시리즈 커비,메타나이트,디디디 대왕 스타폭스 시리즈 폭스,팔코,울프 포켓몬스터 시리즈 피카츄,푸린,피츄,뮤츠,포켓몬 트레이너 꼬부기,이상해풀,리자몽 ,루카리오,개굴닌자,어흥염 마더 어스 바운드 시리즈 네스,류카 F ZERO 시리즈 캡틴 팔콘 아이스 클라이머 시리즈 얼음 타기 파이어 엠블렘 시리즈 마르스,루키나,로이,크롬,아이크,러플레,카무이 게임엔 워치 Mr.게임 워치 키드 이카루스 시리즈 피트,블랙피트,파르테나 메이드인 와리오 시리즈 와리오 메탈 기어 솔리드 시리즈 스네이크 소닉 더 헤지옥 시리즈 소닉 피크민 시리즈 피크민 올리마 R.O.B로보 R.O.B 동물의숲 시리즈 마을주민,여울 록맨 시리즈 록맨 Wii fit시리즈 Wii fit 트레이너 펀치아웃 시리즈 리틀맥 Mii 격투,검술,사격 팩맨 시리즈 팩맨 제노블레이드 시리즈 슈르크 덕헌트 시리즈 덕헌트 스트리트 파이터 시리즈 류,캔 파이널 판타지 시리즈 클라우드 베요네타 시리즈 베요네타 스플래툰 시리즈 잉클링 캐슬 베니아 시리즈 사이먼,릭터 페르소나 시리즈 조커 드래곤퀘스트 시리즈 영웅 반조 카주이 시리즈 반조 카주이 신규 DLC나올때마다 수정합니다. 끝!",0
굳이 신작에 목맬 필요 없다! 2018년 PS4 추천 게임 한눈에 보기 집마,본 영상에는 명작외에도 할만한 평작도 포함되어 있습니다. 2019년이지만 아직 못다한 2018년 작품들은 아직도 넘쳐난다! 디트로이트 강추합니다. 조작도 쉽고 스토리도 좋고 입문용으로 그야말로 제격인듯!! 플스 유저된지는 얼마 안됐지만.. 확실히 2018년 게임들이 진짜 잘나온게 많은 듯 해여 .. 깔끔한 정리 잘 보고 갑니다.. 따봉은 필수! 하나같이 재밌어 보이는 거 투성이!,0
PC 게임 뺨치는 무료 모바일 FPS 게임 추천 TOP 4 프리월드,개인적으로 게임리뷰는 프리월드님이 제일 좋네요. 재밌는 게임도 많고 평가도 잘하시네요 0 38 어디서 많이 들어본 멘튼데... 흠... 너무 좋네요 할 게임이 없어서 게임추천 찾다가 우연히 봤네요 오늘도 영상 감사합니다 깔끔한 정리 감사합니다,0
로블록스 추천하는 좀비 게임 탑5 집사남 추천 게임 시리즈,다음에 집사남님이랑 6주년 같이 해 보고 싶어용 다 재밌어보여요 제가 게임을 잘몰라서 그냥 좀고만 하는데 사남님 영상보니깐 딴게임도 많이 해보고싶고 게임을 소개하고 특징 하는법까지 알려주셔서 정말 도움이 됬네요 ! 좀비 어택 좀 끌리네요 ! 거이다 총쏘는 겜인데 제가 사격이 안좋아서 하면 다 빛나가는거 아니에영 ?? 초록보스좀비 기여워용 겜들이 다 어려워 보여요 그래도 꼭 해볼께요 !! 서바이벌 모드 잼겠다 와오 처음 보는 좀비게임이 많네요! 대단해요! 2 50 죽어도 좀비로변해서 사람들을 죽일수있다 5 03 남겨진이들에서 보급이 올때가 있는데 거기에서는 기관총과 탄약등이 나와요,0
스팀무료게임 추천 2탄 7개의 재미있는 스팀무료겜 엄선! Free Steam Games,"0 38 그와중 닉네임 흑우 1 24 갑자기 훅 들어오네 첫번째 게임은 모바일이면 정말 인기가많을듯.. 언디피티드는 아주 오래전 이름은 기억 안나는데 거의 유사한 게임 있었어요. 이 영상보고 비교하자면 예전 게임은 주인공이 선하지 않았고, 시민들을 흡수해서 위장하고 목표를 이루는것이었는데 이름이 기억안나네.. 명작이었는데 그당시.. 정말 도움 많이 되었습니다! 2 3개는 재밌게 플레이 하였습니다. 감사합니다.",0
"PS4 게임 추천! 꼭 해봐야 하는 ps4 독점작 게임을 추천합니다. 플스4 독점작, ps4 추천게임, 플스4 추천게임",BJ님 다 좋은대... 말을 하실때 마지막에 강세가 너무 듣기 불편합니다. 그냥 편하게 말씀하시면 더 괜찮을거 같아요..... 죄송합니다. 말투가 독창적이여서 오히려 자꾸 보게 되네요! 화이팅입니다 말투가 너무 중독성있어요 . 자꾸 생각나요 이번에 플스 샀거든요 꼭 추천작들 구입해서 해보겠습니다 !!! 파이팅 !!! 악플 겉절이들은 개무시하세요 영상 재밋게봐습니다! 플스사기전에 미리 알아보는중인데 저는 영상 설명 재밋게 잘들어써요 감사함당 너무 좋아요 다 한번씩 해봐야겠네요! 감사합니다!,0
심시티 비슷한 무료 모바일 게임 추천 TOP 10,"데오타운이 갓임 현질유도 1도없고 현질 안해도 하는데 지장없고 플러그인으로 여러가지 건물이나 모드 추가할수 있고 메가폴리스는 광고시청으로 재료 획득, 메가벅스 1개 얻기 생기고 주 길드 콘테스트 생겨서 옛날에 비하면 과금유도가 줄어들었고 메가벅스 수급이 쉬워졌는데 하는 사람이 별로 없어서... 죄송한데 브금 뭐 사용했어여? 데오 타운이 솔직히 가장 재미있는것 같은건 기분탓? 모바일은 걍 심시티 빌드잇이 최고임. 심시티 5 모바일로 옮겨놓은 시스템임. 과금유도 타령하는데. 유튜브 대구아재 영상 몇개 보고 한달만 하면 현질할 필요를 못느낌.",0
PS4 게임추천! 플스4 PC 스팀 가성비 끝판왕!?여기 게임들 하면 1년동간 게임 걱정 끝! 오래할수 있는게임 총정리!,레드데드리뎀션2는 지금 몇달째 하는지 모르겠음 스토리 다 깨고 서브퀘도 거의 다 클리어했는데 그냥 맵 돌아다니는 재미도있고 최고의 게임 프로토타입2같은게임 없나요...? 자유도에 맛들려서 날아다니고 성장하면 뛰는속도도 빨라지고 현재 스파이더맨 해봐야겠다라고 생각하고있는데 더있나요? 영상 많이 도움 되었습니다 오디세이 220시간하고 현타와서 일년쉬고 다시 시작함. 몬헌은 퀘스트와 서브퀘스트도 중요하지만 각 무기와 방어구를 파밍하고 강화석 파밍 제련 등등 또 그무기를 사용하는데 익숙해지는 시간까지 계산하면 플레이시간은 기본 1000시간 이상이라고 생각합니다 제가400시간 넘게 플레이 했는데 아직도 진짜 잘 다룬다고 생각하는 무기는 1개 어느정도 한다 생각 되는게 2 3개쯤 됩니다 나머지는 맛만 본 정도죠.. 제가 아재라 손이 느려서 그럴 수도 있지만 개인적으로 지금까지 했던 게임들중 최고의 게임 이라 생각합니다,0
오프라인 무료 모바일 게임 추천 TOP 7 19년 3월,아스팔트9는 온라인인데 게임이 망했다 온라인아님?,0
현질하면 사천왕이 동료? 새로운 포켓몬 게임 포켓몬 마스터즈,헝그리샤크 올리려다 이거 나와서 먼저 올려요 밀렸던 헝샤는 내일! 기리님! 오늘도 재밌는 영상 감사합니다 역시 기리님은 게임 고수? 그리고 기리님 100만 가요! 재밌는 영상 감사합니다! 항상 재밌게 보고있어요,0
매주할인 매주 할인하는 스팀게임 추천! 수능 D 1에도 게임?!,수험생 여러분 파이팅! 아래는 스팀 라이브러리를 꾸밀 수 있는 움짤 주소입니다. 어제 수능 끝나고 오늘 보는 수험생분들도 많겠네요! 다들 고생하셨습니다!! 이번 뉴스 구독자들 마음저격하시고 만담으로 자주올리신다니 이렇게 기쁠수가없어요 그리고 역시 선장님 맛잘알 민트는 사랑입니다 너무 좋아요 이런거 제가 딱 원하는 방향으로의 변화라고 생각합니다. 솔직히 만담이 짧아서 아쉬웠거든요. 동영상 투고 빈도도 너무 작은 것이 아쉬웠고요. 듀리채널의 장점은 꿀 정보를 전해주되 시끄럽지 않고 적당히 재미도 있다는 것이죠! 그 욕심덕분에 제 게임생활이 윤택해집니다! 감사해요! 떠들어도 좋고 매일 올려도 좋아요.,0
PS부터 PS5까지 플레이스테이션 25주년 기념 PS4 추천게임 TOP5,세키로 다크소울 너무 무겁고 느린데 실수로 일판으로 사는바람에 언압까지와서 기절했는데 일단.스피디하다는 말에혹하네요 믿고사봅니다! 아.. 세키로 접우셨규나... 4회차까지는 해야 엄청난 갓겜인데... 1회차도 좋지만욯 어쌔신 크리드 오디세이 추천해요!! 세키로 신품구매하고 1시간하고 2주봉인 처분요 잠입겜 추천좀해주세요 어쎄시리즈는 다했습니다 천유님 제발 유튜브 생방좀 암튼 젤다갓겜! 왜 여기서 하냐?,0
포켓몬 게임 모든 시리즈 총정리! 레드 레츠고 외전 크리도,1빠!!!! 6 2빠,0
2019 스팀 여름할인 게임추천 2탄! 스팀 입문작 추천,"얏호 2탄이다!! 이번달에는 로아에 너무 써서 안되고 7월에 소개해주신 게임 중에 몇개 사봐야 겠네요. 근데 뭔가 좋은 그래픽은 하고 싶고, fps는 싫고 못함 , 오픈월드도 싫고 길치 이러다보면 남는 게임이 몇 없더라구요 마지막 심슨가족 브금 구독자가 얼른 늘어나셨으면 합니다. 다크 소울.. 입문하기 편한게임이죠.... 태양만세!!!!",0
